1442243543.841899000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:23.841899000|0|0|0|383
1442243543.850771000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:23.850771000|0|0|0|346036
1442243543.850847000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:23.850847000|0|0|0|621
1442243543.860357000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:23.860357000|0|0|0|358456
1442243543.860424000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:23.860424000|0|0|0|621
1442243543.862376000|192.168.0.4|19911|54.230.129.198|80||||Sep 14, 2015 20:42:23.862376000|0|0|0|757
1442243543.869762000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.869762000|0|0|0|128341
1442243543.870410000|192.168.0.4|19895|54.230.128.2|80||||Sep 14, 2015 20:42:23.870410000|0|0|0|354
1442243543.877369000|192.168.0.4|19893|54.230.128.2|80||||Sep 14, 2015 20:42:23.877369000|0|0|0|370
1442243543.878899000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.878899000|0|0|0|129721
1442243543.879002000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:23.879002000|0|0|0|383
1442243543.888580000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.888580000|0|0|0|131101
1442243543.897770000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.897770000|0|0|0|132481
1442243543.897850000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:23.897850000|0|0|0|383
1442243543.909287000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.909287000|0|0|0|133861
1442243543.916517000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.916517000|0|0|0|135241
1442243543.916612000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:23.916612000|0|0|0|383
1442243543.925862000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.925862000|0|0|0|136621
1442243543.935089000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.935089000|0|0|0|138001
1442243543.935171000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:23.935171000|0|0|0|383
1442243543.944532000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.944532000|0|0|0|139381
1442243543.955140000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.955140000|0|0|0|140761
1442243543.955269000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:23.955269000|0|0|0|383
1442243543.963775000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.963775000|0|0|0|142141
1442243543.972539000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:23.972539000|0|0|0|359836
1442243543.972631000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:23.972631000|0|0|0|621
1442243543.981681000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:23.981681000|0|0|0|361216
1442243543.981750000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:23.981750000|0|0|0|621
1442243543.991439000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:23.991439000|0|0|0|143521
1442243543.991570000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:23.991570000|0|0|0|383
1442243544.000434000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.000434000|0|0|0|362596
1442243544.000511000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:24.000511000|0|0|0|621
1442243544.011715000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.011715000|0|0|0|363976
1442243544.011789000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:24.011789000|0|0|0|621
1442243544.011797000|192.168.0.4|19824|23.206.117.153|443||||Sep 14, 2015 20:42:24.011797000|0|0|0|1
1442243544.019563000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:24.019563000|0|0|0|144901
1442243544.019564000|54.230.129.151|80|192.168.0.4|19953||||Sep 14, 2015 20:42:24.019564000|0|0|1|0
1442243544.019775000|192.168.0.4|19953|54.230.129.151|80||||Sep 14, 2015 20:42:24.019775000|0|0|0|1
1442243544.020421000|192.168.0.4|19953|54.230.129.151|80|cdn1.vox-cdn.com|/assets/4397351/weighted_muslim_populatiojs_crop-2.jpg|http://www.vox.com/a/maps-explain-the-middle-east|Sep 14, 2015 20:42:24.020421000|0|0|0|1
1442243544.029644000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:24.029644000|0|0|0|146281
1442243544.029779000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:24.029779000|0|0|0|383
1442243544.038436000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:24.038436000|0|0|0|147661
1442243544.047821000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:24.047821000|0|0|0|149041
1442243544.047941000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:24.047941000|0|0|0|383
1442243544.057168000|54.230.131.46|80|192.168.0.4|19931||||Sep 14, 2015 20:42:24.057168000|0|0|0|150421
1442243544.066404000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.066404000|0|0|0|26221
1442243544.066549000|192.168.0.4|19937|54.230.131.46|80||||Sep 14, 2015 20:42:24.066549000|0|0|0|365
1442243544.076484000|54.230.129.151|80|192.168.0.4|19780||||Sep 14, 2015 20:42:24.076484000|0|0|0|2761
1442243544.087333000|54.230.129.151|80|192.168.0.4|19780||||Sep 14, 2015 20:42:24.087333000|0|0|0|4141
1442243544.087496000|192.168.0.4|19780|54.230.129.151|80||||Sep 14, 2015 20:42:24.087496000|0|0|0|362
1442243544.094577000|54.230.129.151|80|192.168.0.4|19780||||Sep 14, 2015 20:42:24.094577000|0|0|0|5521
1442243544.103791000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.103791000|0|0|0|34501
1442243544.111009000|192.168.0.4|19931|54.230.131.46|80||||Sep 14, 2015 20:42:24.111009000|0|0|0|383
1442243544.113860000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.113860000|0|0|0|35881
1442243544.113987000|192.168.0.4|19937|54.230.131.46|80||||Sep 14, 2015 20:42:24.113987000|0|0|0|365
1442243544.122498000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.122498000|0|0|0|37261
1442243544.131789000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.131789000|0|0|0|38641
1442243544.131920000|192.168.0.4|19937|54.230.131.46|80||||Sep 14, 2015 20:42:24.131920000|0|0|0|365
1442243544.140911000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.140911000|0|0|0|40021
1442243544.150499000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.150499000|0|0|0|41401
1442243544.150650000|192.168.0.4|19937|54.230.131.46|80||||Sep 14, 2015 20:42:24.150650000|0|0|0|365
1442243544.151147000|192.168.0.4|19780|54.230.129.151|80||||Sep 14, 2015 20:42:24.151147000|0|0|0|362
1442243544.160418000|54.230.131.46|80|192.168.0.4|19937||||Sep 14, 2015 20:42:24.160418000|0|0|0|42781
1442243544.160425000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.160425000|0|0|0|38641
1442243544.160426000|54.230.129.151|80|192.168.0.4|19954||||Sep 14, 2015 20:42:24.160426000|0|0|1|0
1442243544.160898000|192.168.0.4|19954|54.230.129.151|80||||Sep 14, 2015 20:42:24.160898000|0|0|0|1
1442243544.171758000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.171758000|0|0|0|312916
1442243544.172000000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:24.172000000|0|0|0|621
1442243544.180459000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.180459000|0|0|0|38641
1442243544.180588000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.180588000|0|0|0|364
1442243544.189611000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.189611000|0|0|0|40021
1442243544.189673000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.189673000|0|0|0|364
1442243544.198320000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.198320000|0|0|0|41401
1442243544.198391000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.198391000|0|0|0|364
1442243544.207602000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.207602000|0|0|0|42781
1442243544.207672000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.207672000|0|0|0|364
1442243544.208351000|192.168.0.4|19937|54.230.131.46|80||||Sep 14, 2015 20:42:24.208351000|0|0|0|365
1442243544.217069000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.217069000|0|0|0|44161
1442243544.217141000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.217141000|0|0|0|364
1442243544.226077000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.226077000|0|0|0|45541
1442243544.226155000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.226155000|0|0|0|364
1442243544.235561000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.235561000|0|0|0|314296
1442243544.235660000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:24.235660000|0|0|0|621
1442243544.245099000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.245099000|0|0|0|46921
1442243544.245148000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.245148000|0|0|0|364
1442243544.254210000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.254210000|0|0|0|48301
1442243544.254244000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.254244000|0|0|0|364
1442243544.263873000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.263873000|0|0|0|49681
1442243544.263923000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.263923000|0|0|0|364
1442243544.268614000|192.168.0.4|19794|23.57.219.27|80||||Sep 14, 2015 20:42:24.268614000|0|0|0|1
1442243544.273074000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.273074000|0|0|0|51061
1442243544.273128000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.273128000|0|0|0|364
1442243544.282409000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.282409000|0|0|0|52441
1442243544.282459000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.282459000|0|0|0|364
1442243544.292060000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.292060000|0|0|0|53821
1442243544.292115000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.292115000|0|0|0|364
1442243544.301056000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.301056000|0|0|0|323956
1442243544.301144000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:24.301144000|0|0|0|621
1442243544.310314000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.310314000|0|0|0|55201
1442243544.310446000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.310446000|0|0|0|364
1442243544.319801000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.319801000|0|0|0|56581
1442243544.319911000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.319911000|0|0|0|364
1442243544.329235000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.329235000|0|0|0|57961
1442243544.329356000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.329356000|0|0|0|364
1442243544.338352000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.338352000|0|0|0|59341
1442243544.338461000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.338461000|0|0|0|364
1442243544.347894000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.347894000|0|0|0|60721
1442243544.348040000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.348040000|0|0|0|364
1442243544.356973000|54.230.129.151|80|192.168.0.4|19781||||Sep 14, 2015 20:42:24.356973000|0|0|0|62101
1442243544.357086000|192.168.0.4|19781|54.230.129.151|80||||Sep 14, 2015 20:42:24.357086000|0|0|0|364
1442243544.366361000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.366361000|0|0|0|325336
1442243544.366739000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:24.366739000|0|0|0|621
1442243544.376722000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.376722000|0|0|0|365356
1442243544.385006000|173.194.36.78|443|192.168.0.4|19784||||Sep 14, 2015 20:42:24.385006000|0|0|0|366736
1442243544.385203000|192.168.0.4|19784|173.194.36.78|443||||Sep 14, 2015 20:42:24.385203000|0|0|0|621
1442243544.387718000|46.101.21.78|80|192.168.0.4|19810||||Sep 14, 2015 20:42:24.387718000|0|0|0|1
1442243544.396520000|54.230.131.46|80|192.168.0.4|19935||||Sep 14, 2015 20:42:24.396520000|0|0|0|9661
1442243544.396631000|192.168.0.4|19935|54.230.131.46|80||||Sep 14, 2015 20:42:24.396631000|0|0|0|365
1442243544.405819000|54.230.131.46|80|192.168.0.4|19935||||Sep 14, 2015 20:42:24.405819000|0|0|0|11041
1442243544.405957000|192.168.0.4|19935|54.230.131.46|80||||Sep 14, 2015 20:42:24.405957000|0|0|0|365
1442243544.415436000|54.230.131.46|80|192.168.0.4|19935||||Sep 14, 2015 20:42:24.415436000|0|0|0|12421
1442243544.415578000|192.168.0.4|19935|54.230.131.46|80||||Sep 14, 2015 20:42:24.415578000|0|0|0|365
1442243544.424837000|54.230.131.46|80|192.168.0.4|19935||||Sep 14, 2015 20:42:24.424837000|0|0|0|20701
1442243544.424839000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.424839000|0|0|0|1
1442243544.424990000|192.168.0.4|19935|54.230.131.46|80||||Sep 14, 2015 20:42:24.424990000|0|0|0|365
1442243544.434599000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.434599000|0|0|0|1
1442243544.444095000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.444095000|0|0|0|1381
1442243544.444226000|192.168.0.4|19952|54.230.129.151|80||||Sep 14, 2015 20:42:24.444226000|0|0|0|366
1442243544.453213000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.453213000|0|0|0|2761
1442243544.462327000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.462327000|0|0|0|4141
1442243544.462457000|192.168.0.4|19952|54.230.129.151|80||||Sep 14, 2015 20:42:24.462457000|0|0|0|366
1442243544.472924000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.472924000|0|0|0|5521
1442243544.480856000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.480856000|0|0|0|6901
1442243544.480992000|192.168.0.4|19952|54.230.129.151|80||||Sep 14, 2015 20:42:24.480992000|0|0|0|366
1442243544.490277000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.490277000|0|0|0|8281
1442243544.499814000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.499814000|0|0|0|9661
1442243544.499918000|192.168.0.4|19952|54.230.129.151|80||||Sep 14, 2015 20:42:24.499918000|0|0|0|366
1442243544.508875000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.508875000|0|0|0|11041
1442243544.518510000|54.230.129.151|80|192.168.0.4|19952||||Sep 14, 2015 20:42:24.518510000|0|0|0|12421
1442243544.518602000|192.168.0.4|19952|54.230.129.151|80||||Sep 14, 2015 20:42:24.518602000|0|0|0|366
1442243544.527667000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.527667000|0|0|0|41117
1442243544.537093000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.537093000|0|0|0|42497
1442243544.537154000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.537154000|0|0|0|359
1442243544.547025000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.547025000|0|0|0|43877
1442243544.547027000|173.194.36.78|80|192.168.0.4|19932||||Sep 14, 2015 20:42:24.547027000|0|0|0|11430
1442243544.552753000|173.194.36.78|80|192.168.0.4|19932||||Sep 14, 2015 20:42:24.552753000|0|0|0|11430
1442243544.555838000|192.168.0.4||192.168.0.1|||||Sep 14, 2015 20:42:24.555838000||||
1442243544.562329000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.562329000|0|0|0|45257
1442243544.562390000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.562390000|0|0|0|359
1442243544.569725000|192.168.0.4||192.168.0.1|||||Sep 14, 2015 20:42:24.569725000||||
1442243544.572226000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.572226000|0|0|0|46637
1442243544.572227000|54.230.129.151|80|192.168.0.4|19955||||Sep 14, 2015 20:42:24.572227000|0|0|1|0
1442243544.572393000|192.168.0.4|19955|54.230.129.151|80||||Sep 14, 2015 20:42:24.572393000|0|0|0|1
1442243544.581645000|54.230.131.46|80|192.168.0.4|19769||||Sep 14, 2015 20:42:24.581645000|0|0|0|226990
1442243544.587906000|192.168.0.4||239.255.255.250||239.255.255.250:1900|*||Sep 14, 2015 20:42:24.587906000||||
1442243544.593072000|192.168.0.1||192.168.0.4|||||Sep 14, 2015 20:42:24.593072000||||
1442243544.593073000|54.230.131.46|80|192.168.0.4|19769||||Sep 14, 2015 20:42:24.593073000|0|0|0|228370
1442243544.593240000|192.168.0.4|19769|54.230.131.46|80||||Sep 14, 2015 20:42:24.593240000|0|0|0|731
1442243544.600033000|54.230.131.46|80|192.168.0.4|19769||||Sep 14, 2015 20:42:24.600033000|0|0|0|229750
1442243544.602811000|192.168.0.4|19932|173.194.36.78|80||||Sep 14, 2015 20:42:24.602811000|0|0|0|1107
1442243544.609788000|54.230.131.46|80|192.168.0.4|19769||||Sep 14, 2015 20:42:24.609788000|0|0|0|231130
1442243544.609885000|192.168.0.4|19769|54.230.131.46|80||||Sep 14, 2015 20:42:24.609885000|0|0|0|731
1442243544.619103000|54.230.131.46|80|192.168.0.4|19769||||Sep 14, 2015 20:42:24.619103000|0|0|0|232510
1442243544.624307000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.624307000|0|0|0|359
1442243544.628362000|54.230.131.46|80|192.168.0.4|19774||||Sep 14, 2015 20:42:24.628362000|0|0|0|1381
1442243544.637828000|54.230.131.46|80|192.168.0.4|19934||||Sep 14, 2015 20:42:24.637828000|0|0|0|22081
1442243544.637946000|192.168.0.4|19934|54.230.131.46|80||||Sep 14, 2015 20:42:24.637946000|0|0|0|377
1442243544.641247000|192.168.0.4|19890|216.58.196.10|80||||Sep 14, 2015 20:42:24.641247000|0|0|0|720
1442243544.649104000|54.209.102.182|80|192.168.0.4|19888||||Sep 14, 2015 20:42:24.649104000|0|0|0|82136
1442243544.649214000|192.168.0.4|19888|54.209.102.182|80||||Sep 14, 2015 20:42:24.649214000|0|0|0|1521
1442243544.656502000|54.209.102.182|80|192.168.0.4|19888||||Sep 14, 2015 20:42:24.656502000|0|0|0|83516
1442243544.656606000|192.168.0.4|19888|54.209.102.182|80||||Sep 14, 2015 20:42:24.656606000|0|0|0|1521
1442243544.665672000|54.209.102.182|80|192.168.0.4|19888||||Sep 14, 2015 20:42:24.665672000|0|0|0|84896
1442243544.665802000|192.168.0.4|19888|54.209.102.182|80||||Sep 14, 2015 20:42:24.665802000|0|0|0|1521
1442243544.671957000|192.168.0.4|19769|54.230.131.46|80||||Sep 14, 2015 20:42:24.671957000|0|0|0|731
1442243544.675038000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.675038000|0|0|0|48017
1442243544.675075000|192.168.0.4|19774|54.230.131.46|80||||Sep 14, 2015 20:42:24.675075000|0|0|0|374
1442243544.684252000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.684252000|0|0|0|49397
1442243544.684449000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.684449000|0|0|0|359
1442243544.695543000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.695543000|0|0|0|50777
1442243544.704108000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.704108000|0|0|0|52157
1442243544.704373000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.704373000|0|0|0|359
1442243544.705310000|192.168.0.4|19906|180.149.59.161|80||||Sep 14, 2015 20:42:24.705310000|0|0|0|309
1442243544.712328000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.712328000|0|0|0|53537
1442243544.721915000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.721915000|0|0|0|54917
1442243544.722147000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.722147000|0|0|0|359
1442243544.731000000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.731000000|0|0|0|56297
1442243544.740351000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.740351000|0|0|0|57677
1442243544.740557000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.740557000|0|0|0|359
1442243544.751324000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.751324000|0|0|0|59057
1442243544.759096000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.759096000|0|0|0|60437
1442243544.759223000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.759223000|0|0|0|359
1442243544.768498000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.768498000|0|0|0|53821
1442243544.780117000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.780117000|0|0|0|55201
1442243544.780240000|192.168.0.4|19918|54.209.102.182|80||||Sep 14, 2015 20:42:24.780240000|0|0|0|812
1442243544.786873000|54.230.129.151|80|192.168.0.4|19910||||Sep 14, 2015 20:42:24.786873000|0|0|0|288155
1442243544.797181000|54.230.129.151|80|192.168.0.4|19910||||Sep 14, 2015 20:42:24.797181000|0|0|0|289535
1442243544.797275000|192.168.0.4|19910|54.230.129.151|80||||Sep 14, 2015 20:42:24.797275000|0|0|0|752
1442243544.805839000|54.230.129.151|80|192.168.0.4|19910||||Sep 14, 2015 20:42:24.805839000|0|0|0|290915
1442243544.813460000|192.168.0.4|19894|54.230.128.2|80||||Sep 14, 2015 20:42:24.813460000|0|0|0|351
1442243544.817911000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.817911000|0|0|0|56581
1442243544.827503000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.827503000|0|0|0|57961
1442243544.827592000|192.168.0.4|19918|54.209.102.182|80||||Sep 14, 2015 20:42:24.827592000|0|0|0|812
1442243544.836635000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.836635000|0|0|0|59341
1442243544.846114000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.846114000|0|0|0|61817
1442243544.855463000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.855463000|0|0|0|63197
1442243544.855574000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.855574000|0|0|0|359
1442243544.856177000|192.168.0.4|19909|119.81.66.229|80||||Sep 14, 2015 20:42:24.856177000|0|0|0|340
1442243544.857654000|192.168.0.4|19910|54.230.129.151|80||||Sep 14, 2015 20:42:24.857654000|0|0|0|752
1442243544.864744000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.864744000|0|0|0|64577
1442243544.873776000|192.168.0.4|19895|54.230.128.2|80||||Sep 14, 2015 20:42:24.873776000|0|0|0|354
1442243544.874089000|54.230.131.46|80|192.168.0.4|19945||||Sep 14, 2015 20:42:24.874089000|0|0|0|65957
1442243544.874253000|192.168.0.4|19945|54.230.131.46|80||||Sep 14, 2015 20:42:24.874253000|0|0|0|359
1442243544.883571000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.883571000|0|0|0|60721
1442243544.883762000|192.168.0.4|19918|54.209.102.182|80||||Sep 14, 2015 20:42:24.883762000|0|0|0|812
1442243544.884469000|192.168.0.4|19893|54.230.128.2|80||||Sep 14, 2015 20:42:24.884469000|0|0|0|370
1442243544.893071000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.893071000|0|0|0|62101
1442243544.902128000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.902128000|0|0|0|131101
1442243544.912650000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.912650000|0|0|0|132481
1442243544.912866000|192.168.0.4|19930|54.230.131.46|80||||Sep 14, 2015 20:42:24.912866000|0|0|0|365
1442243544.920789000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.920789000|0|0|0|133861
1442243544.921070000|54.230.129.151|80|192.168.0.4|19956||||Sep 14, 2015 20:42:24.921070000|0|0|1|0
1442243544.921459000|192.168.0.4|19956|54.230.129.151|80||||Sep 14, 2015 20:42:24.921459000|0|0|0|1
1442243544.933824000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.933824000|0|0|0|135241
1442243544.934048000|192.168.0.4|19930|54.230.131.46|80||||Sep 14, 2015 20:42:24.934048000|0|0|0|365
1442243544.939813000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.939813000|0|0|0|136621
1442243544.944619000|192.168.0.4|19918|54.209.102.182|80||||Sep 14, 2015 20:42:24.944619000|0|0|0|812
1442243544.949751000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.949751000|0|0|0|138001
1442243544.949913000|192.168.0.4|19930|54.230.131.46|80||||Sep 14, 2015 20:42:24.949913000|0|0|0|365
1442243544.958837000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.958837000|0|0|0|139381
1442243544.967910000|54.230.131.46|80|192.168.0.4|19930||||Sep 14, 2015 20:42:24.967910000|0|0|0|140761
1442243544.967993000|192.168.0.4|19930|54.230.131.46|80||||Sep 14, 2015 20:42:24.967993000|0|0|0|365
1442243544.973923000|54.209.102.182|80|192.168.0.4|19918||||Sep 14, 2015 20:42:24.973923000|0|0|0|63481
1442243544.984939000|54.230.129.151|80|192.168.0.4|19910||||Sep 14, 2015 20:42:24.984939000|0|0|0|292295
